old_path	new_path	tracked_status	git_blob_before	sha256_before	size_before	classification	canonical_owner	phase7_action	later_phase_if_deferred	collision_status	notes
flyff_farming_simulator/synthetic_curriculum_heldout/variants/15_intermediate_irregular_plain_high_bursty/map_assets/map.json	synthetic_curriculum_heldout/variants/15_intermediate_irregular_plain_high_bursty/map_assets/map.json	tracked	1123e426101f737f81606bd926906b989b255b70	26221f869b93692d3b68b2cf7cdf24c154900ef77944f287ef5a55dd175f6c5e	603	scientific-artifact	synthetic_curriculum_heldout/variants/15_intermediate_irregular_plain_high_bursty/map_assets/map.json	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/synthetic_curriculum_heldout/variants/15_intermediate_irregular_plain_high_bursty/map_assets/occupancy.npy	synthetic_curriculum_heldout/variants/15_intermediate_irregular_plain_high_bursty/map_assets/occupancy.npy	tracked	623c91f09134d055cf7dcb5d10bd36f5a9a4ac9f	af638323cb10be3403fe4738ab847146531c5347aa71151227d9e8823ceb36d4	51204	scientific-artifact	synthetic_curriculum_heldout/variants/15_intermediate_irregular_plain_high_bursty/map_assets/occupancy.npy	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/synthetic_curriculum_heldout/variants/15_intermediate_irregular_plain_high_bursty/world.json.gz	synthetic_curriculum_heldout/variants/15_intermediate_irregular_plain_high_bursty/world.json.gz	tracked	1c57ff72a869b8924078a5aa9b063f06a4f4e643	61e4a68ce36729d318f1528392f9922e535d71c822e18153b5c2d88795085ec0	38235	simulator-source	synthetic_curriculum_heldout/variants/15_intermediate_irregular_plain_high_bursty/world.json.gz	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/synthetic_curriculum_heldout/variants/16_intermediate_split_field_shifting_typical/map_assets/coordinate_frame.json	synthetic_curriculum_heldout/variants/16_intermediate_split_field_shifting_typical/map_assets/coordinate_frame.json	tracked	64529ba558428ad753e34e011b72712de2a47460	597d0050861ff15776667fd86ea79a190bb7da3e4a324f609dd24d1697c3bee7	87	scientific-artifact	synthetic_curriculum_heldout/variants/16_intermediate_split_field_shifting_typical/map_assets/coordinate_frame.json	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/synthetic_curriculum_heldout/variants/16_intermediate_split_field_shifting_typical/map_assets/map.json	synthetic_curriculum_heldout/variants/16_intermediate_split_field_shifting_typical/map_assets/map.json	tracked	3c29daadd079b01aa930f03da37b7caf5e7b56c3	09b9976c3890e8ba7cc22ae91b03d732f290c50e015764b7cf952adf875d189d	604	scientific-artifact	synthetic_curriculum_heldout/variants/16_intermediate_split_field_shifting_typical/map_assets/map.json	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/synthetic_curriculum_heldout/variants/16_intermediate_split_field_shifting_typical/map_assets/occupancy.npy	synthetic_curriculum_heldout/variants/16_intermediate_split_field_shifting_typical/map_assets/occupancy.npy	tracked	67ad19f460ce745b96aa8be218936b1fccd2a6ac	2300a7d2fe3026c5fe6765c4a00f924e3fd1adc9d05bf9d0e6407fc288826101	49412	scientific-artifact	synthetic_curriculum_heldout/variants/16_intermediate_split_field_shifting_typical/map_assets/occupancy.npy	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/synthetic_curriculum_heldout/variants/16_intermediate_split_field_shifting_typical/world.json.gz	synthetic_curriculum_heldout/variants/16_intermediate_split_field_shifting_typical/world.json.gz	tracked	51689edafd48872bf1d6d40696d0180591bdbac4	6ead1e42b176961e327d55a72bf88d1e03e119724da2a7d034d0248be5f11436	34359	simulator-source	synthetic_curriculum_heldout/variants/16_intermediate_split_field_shifting_typical/world.json.gz	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/synthetic_curriculum_heldout/variants/17_advanced_broad_lobes_shifting_variable/map_assets/coordinate_frame.json	synthetic_curriculum_heldout/variants/17_advanced_broad_lobes_shifting_variable/map_assets/coordinate_frame.json	tracked	64529ba558428ad753e34e011b72712de2a47460	597d0050861ff15776667fd86ea79a190bb7da3e4a324f609dd24d1697c3bee7	87	scientific-artifact	synthetic_curriculum_heldout/variants/17_advanced_broad_lobes_shifting_variable/map_assets/coordinate_frame.json	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/synthetic_curriculum_heldout/variants/17_advanced_broad_lobes_shifting_variable/map_assets/map.json	synthetic_curriculum_heldout/variants/17_advanced_broad_lobes_shifting_variable/map_assets/map.json	tracked	a05d790e3a0a4a50a7c4577ae24ba91b4a54ce0a	6f3354f6ed2205ac269fbcf08283e29606be6d340c3dc3451e608a884d96223a	598	scientific-artifact	synthetic_curriculum_heldout/variants/17_advanced_broad_lobes_shifting_variable/map_assets/map.json	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/synthetic_curriculum_heldout/variants/17_advanced_broad_lobes_shifting_variable/map_assets/occupancy.npy	synthetic_curriculum_heldout/variants/17_advanced_broad_lobes_shifting_variable/map_assets/occupancy.npy	tracked	67ebb457ade96b730c3395b075f4e4e8c529d85a	3cddb5890c734faf1339fdca5f75a335f336266d2f3f7dc75c5901978e02fb05	53028	scientific-artifact	synthetic_curriculum_heldout/variants/17_advanced_broad_lobes_shifting_variable/map_assets/occupancy.npy	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/synthetic_curriculum_heldout/variants/17_advanced_broad_lobes_shifting_variable/world.json.gz	synthetic_curriculum_heldout/variants/17_advanced_broad_lobes_shifting_variable/world.json.gz	tracked	730432f7fa59bcec9ca9e07db4efa5b5668209de	2996020a13ef08bfd454fa8a9b677002792ebedac851505efb91c6161dd7387e	33584	simulator-source	synthetic_curriculum_heldout/variants/17_advanced_broad_lobes_shifting_variable/world.json.gz	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/synthetic_curriculum_heldout/variants/18_advanced_open_center_uneven_slow/map_assets/coordinate_frame.json	synthetic_curriculum_heldout/variants/18_advanced_open_center_uneven_slow/map_assets/coordinate_frame.json	tracked	64529ba558428ad753e34e011b72712de2a47460	597d0050861ff15776667fd86ea79a190bb7da3e4a324f609dd24d1697c3bee7	87	scientific-artifact	synthetic_curriculum_heldout/variants/18_advanced_open_center_uneven_slow/map_assets/coordinate_frame.json	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/synthetic_curriculum_heldout/variants/18_advanced_open_center_uneven_slow/map_assets/map.json	synthetic_curriculum_heldout/variants/18_advanced_open_center_uneven_slow/map_assets/map.json	tracked	b548863a7b227b1784751ba780d395248f6ad14c	0a24f03bf43ee3ba59b210776ce81699d4687111d62984b0e780f7bb5f5958c1	585	scientific-artifact	synthetic_curriculum_heldout/variants/18_advanced_open_center_uneven_slow/map_assets/map.json	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/synthetic_curriculum_heldout/variants/18_advanced_open_center_uneven_slow/map_assets/occupancy.npy	synthetic_curriculum_heldout/variants/18_advanced_open_center_uneven_slow/map_assets/occupancy.npy	tracked	bdd539fc1ab114575cde92243966e9bab21e17f0	25f05c87ec4186f7d5bf0b23783fe05ead5334d2769f2c983c7263de3317e912	46784	scientific-artifact	synthetic_curriculum_heldout/variants/18_advanced_open_center_uneven_slow/map_assets/occupancy.npy	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/synthetic_curriculum_heldout/variants/18_advanced_open_center_uneven_slow/world.json.gz	synthetic_curriculum_heldout/variants/18_advanced_open_center_uneven_slow/world.json.gz	tracked	c59dac6512954cfaccf2952cc54a2479a086f460	1e3d3db7d45a29fab4b57d2854e061d2da6e68e301b85b6b2fd689c581c2f784	29780	simulator-source	synthetic_curriculum_heldout/variants/18_advanced_open_center_uneven_slow/world.json.gz	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/synthetic_curriculum_heldout/variants/19_advanced_broad_lobes_low_variable/map_assets/coordinate_frame.json	synthetic_curriculum_heldout/variants/19_advanced_broad_lobes_low_variable/map_assets/coordinate_frame.json	tracked	64529ba558428ad753e34e011b72712de2a47460	597d0050861ff15776667fd86ea79a190bb7da3e4a324f609dd24d1697c3bee7	87	scientific-artifact	synthetic_curriculum_heldout/variants/19_advanced_broad_lobes_low_variable/map_assets/coordinate_frame.json	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/synthetic_curriculum_heldout/variants/19_advanced_broad_lobes_low_variable/map_assets/map.json	synthetic_curriculum_heldout/variants/19_advanced_broad_lobes_low_variable/map_assets/map.json	tracked	8d35fb2918bde0fbbd28e1159e7f51044b7afc71	e41540cd118785b5ee2e7946ca99b06c706c41e2311d9f7b9ebd77e96206d0dc	589	scientific-artifact	synthetic_curriculum_heldout/variants/19_advanced_broad_lobes_low_variable/map_assets/map.json	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/synthetic_curriculum_heldout/variants/19_advanced_broad_lobes_low_variable/map_assets/occupancy.npy	synthetic_curriculum_heldout/variants/19_advanced_broad_lobes_low_variable/map_assets/occupancy.npy	tracked	b46f79f6d18abadb4645ab4bf846c1fdee720131	eb6eb6a04424221ec0ecde69bed080b21d37c6cb9b5d7733d59d45284a45b84f	42153	scientific-artifact	synthetic_curriculum_heldout/variants/19_advanced_broad_lobes_low_variable/map_assets/occupancy.npy	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/synthetic_curriculum_heldout/variants/19_advanced_broad_lobes_low_variable/world.json.gz	synthetic_curriculum_heldout/variants/19_advanced_broad_lobes_low_variable/world.json.gz	tracked	3598431da0c6735dd7270fc5652121a4e0d69d61	1b67d54e240ecfa005c075cf2c9228e7cc1a1b884fcb2f31cfb09a6b3e1f8d56	25569	simulator-source	synthetic_curriculum_heldout/variants/19_advanced_broad_lobes_low_variable/world.json.gz	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/synthetic_curriculum_heldout/variants/20_advanced_open_center_high_slow/map_assets/coordinate_frame.json	synthetic_curriculum_heldout/variants/20_advanced_open_center_high_slow/map_assets/coordinate_frame.json	tracked	64529ba558428ad753e34e011b72712de2a47460	597d0050861ff15776667fd86ea79a190bb7da3e4a324f609dd24d1697c3bee7	87	scientific-artifact	synthetic_curriculum_heldout/variants/20_advanced_open_center_high_slow/map_assets/coordinate_frame.json	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/synthetic_curriculum_heldout/variants/20_advanced_open_center_high_slow/map_assets/map.json	synthetic_curriculum_heldout/variants/20_advanced_open_center_high_slow/map_assets/map.json	tracked	6d87a7cf24e655ff53c5d63a0733cf0b5ab93332	4e0f08996f1f00af71c2b929b1ca0892a57e2d3ed543d43df662a7ca7c8946ef	582	scientific-artifact	synthetic_curriculum_heldout/variants/20_advanced_open_center_high_slow/map_assets/map.json	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/synthetic_curriculum_heldout/variants/20_advanced_open_center_high_slow/map_assets/occupancy.npy	synthetic_curriculum_heldout/variants/20_advanced_open_center_high_slow/map_assets/occupancy.npy	tracked	b295eea508c84cdff1780b2b155b7fe12caab3d8	f51fe3b34bf640dd6e9a780b0391928928dfed3726edb3dc56bdb54e6dff48f1	47652	scientific-artifact	synthetic_curriculum_heldout/variants/20_advanced_open_center_high_slow/map_assets/occupancy.npy	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/synthetic_curriculum_heldout/variants/20_advanced_open_center_high_slow/world.json.gz	synthetic_curriculum_heldout/variants/20_advanced_open_center_high_slow/world.json.gz	tracked	ca9568a2882e13d5b4df16f15bea92f419bb3e67	00977a38e11751cd7ac29523212fd9139109ef60f24b2737f98a45fa3f58a399	33706	simulator-source	synthetic_curriculum_heldout/variants/20_advanced_open_center_high_slow/world.json.gz	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/synthetic_curriculum_heldout/variants/21_advanced_broad_lobes_shifting_variable/map_assets/coordinate_frame.json	synthetic_curriculum_heldout/variants/21_advanced_broad_lobes_shifting_variable/map_assets/coordinate_frame.json	tracked	64529ba558428ad753e34e011b72712de2a47460	597d0050861ff15776667fd86ea79a190bb7da3e4a324f609dd24d1697c3bee7	87	scientific-artifact	synthetic_curriculum_heldout/variants/21_advanced_broad_lobes_shifting_variable/map_assets/coordinate_frame.json	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/synthetic_curriculum_heldout/variants/21_advanced_broad_lobes_shifting_variable/map_assets/map.json	synthetic_curriculum_heldout/variants/21_advanced_broad_lobes_shifting_variable/map_assets/map.json	tracked	735fdd1415f808d83011b9df81448f108f59de3f	3386f398261c648fac2149dee18244c88c187cbb107ab80f91af650792da6721	598	scientific-artifact	synthetic_curriculum_heldout/variants/21_advanced_broad_lobes_shifting_variable/map_assets/map.json	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/synthetic_curriculum_heldout/variants/21_advanced_broad_lobes_shifting_variable/map_assets/occupancy.npy	synthetic_curriculum_heldout/variants/21_advanced_broad_lobes_shifting_variable/map_assets/occupancy.npy	tracked	6ced57ac92b5a8c6f80312376da0badbc2cd1683	997590895aaa49e566cc3c12ef5c21adeb305fa7ba1a90e8e3a6ffb5d944ec0b	38544	scientific-artifact	synthetic_curriculum_heldout/variants/21_advanced_broad_lobes_shifting_variable/map_assets/occupancy.npy	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/synthetic_curriculum_heldout/variants/21_advanced_broad_lobes_shifting_variable/world.json.gz	synthetic_curriculum_heldout/variants/21_advanced_broad_lobes_shifting_variable/world.json.gz	tracked	cb168a20275c8e7561129b35fde3842c01dee709	e35331aaffb73508ee61a3dfe07c2af33bff12ab99889a0126f58b080452ecb0	31404	simulator-source	synthetic_curriculum_heldout/variants/21_advanced_broad_lobes_shifting_variable/world.json.gz	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/synthetic_curriculum_heldout/variants/22_advanced_open_center_uneven_slow/map_assets/coordinate_frame.json	synthetic_curriculum_heldout/variants/22_advanced_open_center_uneven_slow/map_assets/coordinate_frame.json	tracked	64529ba558428ad753e34e011b72712de2a47460	597d0050861ff15776667fd86ea79a190bb7da3e4a324f609dd24d1697c3bee7	87	scientific-artifact	synthetic_curriculum_heldout/variants/22_advanced_open_center_uneven_slow/map_assets/coordinate_frame.json	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/synthetic_curriculum_heldout/variants/22_advanced_open_center_uneven_slow/map_assets/map.json	synthetic_curriculum_heldout/variants/22_advanced_open_center_uneven_slow/map_assets/map.json	tracked	54c857ae9b83ab042fc70bab8cc98489073db6a7	3050ead89d98adc96463282299d5aac2ccea167347765015cb10105c4b161364	584	scientific-artifact	synthetic_curriculum_heldout/variants/22_advanced_open_center_uneven_slow/map_assets/map.json	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/synthetic_curriculum_heldout/variants/22_advanced_open_center_uneven_slow/map_assets/occupancy.npy	synthetic_curriculum_heldout/variants/22_advanced_open_center_uneven_slow/map_assets/occupancy.npy	tracked	b918b4160137c3282cc02ccda9b48688c87cd599	df4ef40e417181adf7fe31e149c38adad34335612d8574e80e60dce20fbc7b4a	53952	scientific-artifact	synthetic_curriculum_heldout/variants/22_advanced_open_center_uneven_slow/map_assets/occupancy.npy	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/synthetic_curriculum_heldout/variants/22_advanced_open_center_uneven_slow/world.json.gz	synthetic_curriculum_heldout/variants/22_advanced_open_center_uneven_slow/world.json.gz	tracked	3e71e01bf0a84b50fd0120703ac4733629694db8	d9911ae77bd34e4ca96285761f0d9095fbec24850dc882bfbad7376cba6b7923	29663	simulator-source	synthetic_curriculum_heldout/variants/22_advanced_open_center_uneven_slow/world.json.gz	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/synthetic_curriculum_heldout/variants/23_advanced_broad_lobes_low_variable/map_assets/coordinate_frame.json	synthetic_curriculum_heldout/variants/23_advanced_broad_lobes_low_variable/map_assets/coordinate_frame.json	tracked	64529ba558428ad753e34e011b72712de2a47460	597d0050861ff15776667fd86ea79a190bb7da3e4a324f609dd24d1697c3bee7	87	scientific-artifact	synthetic_curriculum_heldout/variants/23_advanced_broad_lobes_low_variable/map_assets/coordinate_frame.json	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/synthetic_curriculum_heldout/variants/23_advanced_broad_lobes_low_variable/map_assets/map.json	synthetic_curriculum_heldout/variants/23_advanced_broad_lobes_low_variable/map_assets/map.json	tracked	dc5c088a900158eff895531b063bc91792bb1e93	a2e71d1f10605c9d57a81e46dd0c0bbc08e45e54400a78f0c2794251eafefa84	589	scientific-artifact	synthetic_curriculum_heldout/variants/23_advanced_broad_lobes_low_variable/map_assets/map.json	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/synthetic_curriculum_heldout/variants/23_advanced_broad_lobes_low_variable/map_assets/occupancy.npy	synthetic_curriculum_heldout/variants/23_advanced_broad_lobes_low_variable/map_assets/occupancy.npy	tracked	bf5e215bb506af5d3437a7d16a01825e654a2660	3d99efe2b16168cb213739671b1384856a5dad2ba48dd3a63bcc9f6f810ad8aa	47217	scientific-artifact	synthetic_curriculum_heldout/variants/23_advanced_broad_lobes_low_variable/map_assets/occupancy.npy	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/synthetic_curriculum_heldout/variants/23_advanced_broad_lobes_low_variable/world.json.gz	synthetic_curriculum_heldout/variants/23_advanced_broad_lobes_low_variable/world.json.gz	tracked	87eca3412a5e9d1a260dfec97e9806c5ee87ea08	36c5672f8f36e1850a74b9fe7038ec9a34d90f92585707b357fce6ccf7f832bc	25201	simulator-source	synthetic_curriculum_heldout/variants/23_advanced_broad_lobes_low_variable/world.json.gz	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/synthetic_curriculum_heldout/variants/24_advanced_open_center_high_slow/map_assets/coordinate_frame.json	synthetic_curriculum_heldout/variants/24_advanced_open_center_high_slow/map_assets/coordinate_frame.json	tracked	64529ba558428ad753e34e011b72712de2a47460	597d0050861ff15776667fd86ea79a190bb7da3e4a324f609dd24d1697c3bee7	87	scientific-artifact	synthetic_curriculum_heldout/variants/24_advanced_open_center_high_slow/map_assets/coordinate_frame.json	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/synthetic_curriculum_heldout/variants/24_advanced_open_center_high_slow/map_assets/map.json	synthetic_curriculum_heldout/variants/24_advanced_open_center_high_slow/map_assets/map.json	tracked	0a4cca71fd2cc454266e2fffc5b360d131726196	d57d5524757692f63dcef2d1fe91ddea6756cb1aeb052f8dbe62c31fb642cb4f	582	scientific-artifact	synthetic_curriculum_heldout/variants/24_advanced_open_center_high_slow/map_assets/map.json	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/synthetic_curriculum_heldout/variants/24_advanced_open_center_high_slow/map_assets/occupancy.npy	synthetic_curriculum_heldout/variants/24_advanced_open_center_high_slow/map_assets/occupancy.npy	tracked	1de69f56020be1019b8534be6101206fbfe8231a	b7bae3cac8987f555be0039f35a12a3c0bb4ba1fea96dde2b323c7686baf6729	56297	scientific-artifact	synthetic_curriculum_heldout/variants/24_advanced_open_center_high_slow/map_assets/occupancy.npy	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/synthetic_curriculum_heldout/variants/24_advanced_open_center_high_slow/world.json.gz	synthetic_curriculum_heldout/variants/24_advanced_open_center_high_slow/world.json.gz	tracked	1dec57b58e9d3f414370694a38d476e83631613f	5e5b676c14d12ab636ffdf1427e506f829eff51f2f408bf92798b02ac836dc53	37463	simulator-source	synthetic_curriculum_heldout/variants/24_advanced_open_center_high_slow/world.json.gz	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/synthetic_curriculum_intermediate_heldout/curriculum.json	synthetic_curriculum_intermediate_heldout/curriculum.json	tracked	ccca178a895cdc82e826b14553961b091dba6806	7be994ba3ab40471eb5a38ffd519d09a0491f30649c90ea3e4c787fc33f6f086	3968	config	synthetic_curriculum_intermediate_heldout/curriculum.json	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/synthetic_curriculum_intermediate_heldout/variants/01_intermediate_irregular_plain_uneven_typical/map_assets/coordinate_frame.json	synthetic_curriculum_intermediate_heldout/variants/01_intermediate_irregular_plain_uneven_typical/map_assets/coordinate_frame.json	tracked	64529ba558428ad753e34e011b72712de2a47460	597d0050861ff15776667fd86ea79a190bb7da3e4a324f609dd24d1697c3bee7	87	scientific-artifact	synthetic_curriculum_intermediate_heldout/variants/01_intermediate_irregular_plain_uneven_typical/map_assets/coordinate_frame.json	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/synthetic_curriculum_intermediate_heldout/variants/01_intermediate_irregular_plain_uneven_typical/map_assets/map.json	synthetic_curriculum_intermediate_heldout/variants/01_intermediate_irregular_plain_uneven_typical/map_assets/map.json	tracked	ec273463f5311aed33082105b03ac550286cba66	21ce88391d211c3f51ca9728508d3575501e4fed38d6e54dc82fddd2da9b8308	607	scientific-artifact	synthetic_curriculum_intermediate_heldout/variants/01_intermediate_irregular_plain_uneven_typical/map_assets/map.json	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/synthetic_curriculum_intermediate_heldout/variants/01_intermediate_irregular_plain_uneven_typical/map_assets/occupancy.npy	synthetic_curriculum_intermediate_heldout/variants/01_intermediate_irregular_plain_uneven_typical/map_assets/occupancy.npy	tracked	cf6ad1b6c7fcde0bb7c00f0d8cc84914c7558764	200965bdd326738f0c739f520db78a80545af1ee946ff76672e719426beb7469	36992	scientific-artifact	synthetic_curriculum_intermediate_heldout/variants/01_intermediate_irregular_plain_uneven_typical/map_assets/occupancy.npy	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/synthetic_curriculum_intermediate_heldout/variants/01_intermediate_irregular_plain_uneven_typical/world.json.gz	synthetic_curriculum_intermediate_heldout/variants/01_intermediate_irregular_plain_uneven_typical/world.json.gz	tracked	25881f38b051c9af1e944c4540f1cf228c3d64d5	c1c353ee94b2766c25beb59342bcf6a8bca93cecbc63b352b9169ae07679ef34	30095	simulator-source	synthetic_curriculum_intermediate_heldout/variants/01_intermediate_irregular_plain_uneven_typical/world.json.gz	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/synthetic_curriculum_intermediate_heldout/variants/02_intermediate_irregular_plain_high_bursty/map_assets/coordinate_frame.json	synthetic_curriculum_intermediate_heldout/variants/02_intermediate_irregular_plain_high_bursty/map_assets/coordinate_frame.json	tracked	64529ba558428ad753e34e011b72712de2a47460	597d0050861ff15776667fd86ea79a190bb7da3e4a324f609dd24d1697c3bee7	87	scientific-artifact	synthetic_curriculum_intermediate_heldout/variants/02_intermediate_irregular_plain_high_bursty/map_assets/coordinate_frame.json	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/synthetic_curriculum_intermediate_heldout/variants/02_intermediate_irregular_plain_high_bursty/map_assets/map.json	synthetic_curriculum_intermediate_heldout/variants/02_intermediate_irregular_plain_high_bursty/map_assets/map.json	tracked	4a01659d7d8fd3665c9728fd0da1a69d57f7c0be	ae76882dce006f0a2090399fbd52791d67b7ad44dc7cb80ea8d978438cd8ed4f	602	scientific-artifact	synthetic_curriculum_intermediate_heldout/variants/02_intermediate_irregular_plain_high_bursty/map_assets/map.json	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/synthetic_curriculum_intermediate_heldout/variants/02_intermediate_irregular_plain_high_bursty/map_assets/occupancy.npy	synthetic_curriculum_intermediate_heldout/variants/02_intermediate_irregular_plain_high_bursty/map_assets/occupancy.npy	tracked	84f0a1c42065ca602f5de917190a199589adec01	907c279773d234bad6100a313a8800ed8ef138ea576db0a6f758ff829718aecd	36228	scientific-artifact	synthetic_curriculum_intermediate_heldout/variants/02_intermediate_irregular_plain_high_bursty/map_assets/occupancy.npy	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/synthetic_curriculum_intermediate_heldout/variants/02_intermediate_irregular_plain_high_bursty/world.json.gz	synthetic_curriculum_intermediate_heldout/variants/02_intermediate_irregular_plain_high_bursty/world.json.gz	tracked	07cd9435248f70de085fbf476714eec289c4c8fc	d3f06a1d120f4f33a1fb80ab87930c6b113922908405faf690a6b41c5fd05bf7	33543	simulator-source	synthetic_curriculum_intermediate_heldout/variants/02_intermediate_irregular_plain_high_bursty/world.json.gz	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/synthetic_curriculum_intermediate_heldout/variants/03_intermediate_split_field_typical_variable/map_assets/coordinate_frame.json	synthetic_curriculum_intermediate_heldout/variants/03_intermediate_split_field_typical_variable/map_assets/coordinate_frame.json	tracked	64529ba558428ad753e34e011b72712de2a47460	597d0050861ff15776667fd86ea79a190bb7da3e4a324f609dd24d1697c3bee7	87	scientific-artifact	synthetic_curriculum_intermediate_heldout/variants/03_intermediate_split_field_typical_variable/map_assets/coordinate_frame.json	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/synthetic_curriculum_intermediate_heldout/variants/03_intermediate_split_field_typical_variable/map_assets/map.json	synthetic_curriculum_intermediate_heldout/variants/03_intermediate_split_field_typical_variable/map_assets/map.json	tracked	ad4fa57cad540e2da9e3fbef1be92936dcca537b	8097648f04d6dc06a76ceacd6506d62d012ef51a7145d986fb0b38a2b4e8ffbd	605	scientific-artifact	synthetic_curriculum_intermediate_heldout/variants/03_intermediate_split_field_typical_variable/map_assets/map.json	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/synthetic_curriculum_intermediate_heldout/variants/03_intermediate_split_field_typical_variable/map_assets/occupancy.npy	synthetic_curriculum_intermediate_heldout/variants/03_intermediate_split_field_typical_variable/map_assets/occupancy.npy	tracked	c7a40516b92869e81d0220a314f198c39e671386	9a37866cd5f3cb6da3840a11376b28497bf264570f8c8ffa75f6308130399d4a	43392	scientific-artifact	synthetic_curriculum_intermediate_heldout/variants/03_intermediate_split_field_typical_variable/map_assets/occupancy.npy	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
flyff_farming_simulator/synthetic_curriculum_intermediate_heldout/variants/03_intermediate_split_field_typical_variable/world.json.gz	synthetic_curriculum_intermediate_heldout/variants/03_intermediate_split_field_typical_variable/world.json.gz	tracked	fc7060676534b726b7f1ba29bbb7733358e754a4	f7044a95b4d50d15e63f299528a812cf591e77c5acff3f3994bb3c971bbd92aa	31141	simulator-source	synthetic_curriculum_intermediate_heldout/variants/03_intermediate_split_field_typical_variable/world.json.gz	MOVE		none	One-level Alternative-A root collapse; content must remain byte-identical.
